# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
    5.00    8.56992479    8.56989895    3.61551890    4.15310187    3.32192226    0.54489720   -1.00000000  -9.68278e+00
    5.00    8.61533092    8.61530464    3.63194796    4.16223007    3.34432862    0.54489720   -1.00000000  -9.67897e+00
    5.00    8.66266987    8.66264312    3.64850263    4.17168984    3.36803451    0.54489720   -1.00000000  -9.67596e+00
    5.00    8.70326987    8.70324271    3.66241002    4.17980251    3.38865461    0.54489720   -1.00000000  -9.66773e+00
    5.00    8.75354994    8.75352228    3.67919599    4.18982055    3.41451273    0.54489720   -1.00000000  -9.64866e+00
    5.00    8.79347144    8.79344335    3.69220878    4.19775400    3.43527579    0.54489720   -1.00000000  -9.63329e+00
    5.00    8.84302278    8.84299416    3.70793452    4.20755673    3.46129563    0.54489720   -1.00000000  -9.61426e+00
    5.00    8.89227002    8.89224085    3.72313593    4.21725470    3.48740519    0.54489720   -1.00000000  -9.59552e+00
    5.00    8.93149915    8.93146952    3.73484060    4.22492096    3.50837225    0.54489720   -1.00000000  -9.58108e+00
    5.00    8.98036570    8.98033549    3.74906251    4.23442472    3.53466498    0.54489720   -1.00000000  -9.56357e+00
    5.00    9.04767668    9.04763439    3.76648595    4.24689983    3.57032737    0.54489720   -1.00000000  -9.30147e+00
    5.00    9.12737968    9.12731686    3.78555852    4.26125048    3.61230354    0.54489720   -1.00000000  -9.05213e+00
    5.00    9.21056437    9.21047893    3.80446084    4.27597214    3.65609321    0.54489720   -1.00000000  -8.88076e+00
    5.00    9.29706107    9.29695078    3.82305573    4.29097778    3.70147769    0.54489720   -1.00000000  -8.74868e+00
    5.00    9.38076981    9.38063450    3.84017842    4.30523013    3.74519362    0.54489720   -1.00000000  -8.64814e+00
    5.00    9.47430252    9.47413748    3.85792296    4.32066229    3.79345625    0.54489720   -1.00000000  -8.55504e+00
    5.00    9.57397796    9.57377954    3.87531601    4.33652504    3.84407366    0.54489720   -1.00000000  -8.47314e+00
    5.00    9.69635403    9.69611206    3.89401705    4.35492545    3.90457203    0.54489720   -1.00000000  -8.39142e+00
